ROAD_NAME,YEAR,MONTH,TRAIN_KM,TRAIN_KM_lower_95,TRAIN_KM_upper_95,LOSS_12_COUNT,LOSS_12_COUNT_lower_95,LOSS_12_COUNT_upper_95,LOSS_12_SUM,LOSS_12_SUM_lower_95,LOSS_12_SUM_upper_95,LOSS_3_COUNT,LOSS_3_COUNT_lower_95,LOSS_3_COUNT_upper_95,LOSS_3_SUM,LOSS_3_SUM_lower_95,LOSS_3_SUM_upper_95,LOSS_TECH_COUNT,LOSS_TECH_COUNT_lower_95,LOSS_TECH_COUNT_upper_95,LOSS_TECH_SUM,LOSS_TECH_SUM_lower_95,LOSS_TECH_SUM_upper_95,LOSS_COUNT_TOTAL,LOSS_COUNT_TOTAL_lower_95,LOSS_COUNT_TOTAL_upper_95,LOSS_SUM_TOTAL,LOSS_SUM_TOTAL_lower_95,LOSS_SUM_TOTAL_upper_95,SPECIFIC_LOSS,SPECIFIC_LOSS_lower_95,SPECIFIC_LOSS_upper_95
Северная,2025,9,7984264.761998486,7740877.392045497,8227652.131951475,144,120,168,494.04667521963063,358.1863502722554,629.9070001670059,510,437,583,48.50183981170882,36.24789966163176,60.755779961785876,940,812,1068,814.0763813090672,666.0541168568216,962.0986457613128,1594,1514,1674,1356.6248963404066,1288.7936515233862,1424.456141157427,169.91231337885134,161.41669770990876,178.4079290477939
Северная,2025,10,8095053.555115064,7851666.185162075,8338440.9250680525,158,134,182,530.7389371713269,394.87861222395173,666.5992621187022,537,465,610,52.518294157485805,40.264354007408755,64.77223430756285,1026,898,1154,935.518178701318,787.4959142490724,1083.5404431535635,1721,1635,1807,1518.7754100301308,1442.8366395286243,1594.7141805316373,187.61770996196242,178.23682446386428,196.99859546006056
Северная,2025,11,7912535.296019913,7669147.926066924,8155922.6659729015,187,163,211,585.490306130852,449.6299811834768,721.3506310782273,565,492,638,55.08949820030817,42.835558050231114,67.34343835038523,1162,1034,1290,1032.519387810842,884.4971233585965,1180.5416522630876,1914,1818,2010,1673.0991921420023,1589.444232534902,1756.7541517491024,211.44919163691927,200.8767320550733,222.02165121876524
Северная,2025,12,7768819.109016208,7525431.739063219,8012206.478969197,179,155,203,637.4005789698524,501.5402540224772,773.2609039172276,595,522,668,66.83483790438717,54.580897754310115,79.08877805446423,1210,1082,1338,1034.0439566268333,886.0216921745877,1182.0662210790788,1984,1885,2083,1738.2793735010728,1651.3654048260191,1825.1933421761264,223.75078491449096,212.5632456687664,234.93832416021553
Северная,2026,1,7523439.535103857,7280052.165150868,7766826.905056845,191,167,215,598.1464532133867,462.28612826601153,734.006778160762,606,533,679,65.46923018834488,53.215290038267824,77.72317033842194,1241,1113,1369,1058.1220635268448,910.0997990745992,1206.1443279790903,2038,1936,2140,1721.7377469285766,1635.6508595821476,1807.8246342750056,228.8498151537027,217.40732439601757,240.29230591138784
Северная,2026,2,7306968.541252532,7063581.171299543,7550355.911205521,192,168,216,593.1027865182033,457.2424615708281,728.9631114655785,602,529,675,62.62303175541567,50.36909160533861,74.87697190549272,1239,1111,1367,1058.4013710751872,910.3791066229415,1206.4236355274327,2033,1931,2135,1714.127189348806,1628.4208298813658,1799.8335488162463,234.58800727982566,222.85860691583437,246.31740764381695
Северная,2026,3,7627454.213842674,7384066.843889685,7870841.583795663,172,148,196,519.519064138653,383.6587391912778,655.3793890860281,526,453,599,58.27081860826931,46.01687845819225,70.52475875834637,1036,908,1165,914.5158120603613,766.4935476081157,1062.538076512607,1734,1647,1821,1492.3056948072835,1417.6904100669194,1566.9209795476477,195.64924979804857,185.86678730814614,205.431712287951
Северная,2026,4,7711042.24237032,7467654.872417331,7954429.612323308,152,128,176,499.0773090508553,363.2169841034801,634.9376339982305,509,436,582,50.0699230597537,37.81598290967665,62.32386320983075,1000,872,1128,855.7373171685542,707.7150527163086,1003.7595816207998,1661,1578,1744,1404.8845492791634,1334.6403218152052,1475.1287767431215,182.19126612478675,173.0817028185474,191.3008294310261
Северная,2026,5,7896283.057223921,7652895.687270932,8139670.4271769095,145,121,169,462.4582859327562,326.597960985381,598.3186108801315,478,405,550,48.29050600469957,36.03656585462252,60.54444615477662,902,774,1031,767.9647126242779,619.9424481720323,915.9869770765235,1525,1449,1601,1278.7135045617338,1214.777829333647,1342.6491797898204,161.93866092374967,153.84172787756216,170.03559396993717
Северная,2026,6,7935512.4088217635,7692125.038868775,8178899.778774752,133,109,157,429.27647891752696,293.41615397015175,565.1368038649022,434,361,507,45.79655352393059,33.54261337385354,58.05049367400764,867,739,995,729.280388999475,581.2581245472294,877.3026534517206,1434,1362,1506,1204.3534214409326,1144.135750368886,1264.5710925129792,151.76756829238587,144.17918987776656,159.3559467070052
Северная,2026,7,8132364.388084224,7888977.018131236,8375751.758037213,126,102,150,436.19367984514884,300.33335489777363,572.054004792524,435,362,508,44.90232610672912,32.648385956652064,57.15626625680618,824,696,953,676.2820665988122,528.2598021465666,824.3043310510578,1385,1316,1454,1157.3780725506901,1099.5091689231556,1215.2469761782247,142.31753735070134,135.20166048316628,149.4334142182364
Северная,2026,8,8140470.526361303,7897083.156408315,8383857.896314292,144,120,168,440.3268215122994,304.46649656492417,576.1871464596745,453,380,526,45.328033587267214,33.07409343719016,57.58197373734427,875,747,1003,759.241162168164,611.2188977159184,907.2634266204096,1472,1398,1546,1244.8960172677307,1182.651216404344,1307.1408181311174,152.92678884302586,145.28044940087457,160.57312828517715
Северная,2026,9,7935729.855750567,7692342.4857975785,8179117.225703556,142,118,166,486.9378107064108,351.0774857590356,622.798135653786,516,443,589,49.14371832526878,36.88977817519172,61.397658475345835,930,802,1058,806.2325737982956,658.2103093460499,954.2548382505412,1588,1509,1667,1342.3141028299751,1275.1983976884762,1409.429807971474,169.14815993355384,160.69075193687615,177.60556793023153
