indicator,road,date,forecast,lower_95,upper_95
loss_3,З-Сиб,2026-11-01,32.75510115861225,-226.1223998956135,291.63260221283804
loss_3,З-Сиб,2026-12-01,15.472458459472833,-243.40504259475296,274.3499595136986
loss_3,Крас,2026-01-01,109.35777598724141,-95.21358630120602,313.92913827568884
loss_3,Крас,2026-02-01,240.7159013820537,36.144539093606255,445.28726367050115
loss_3,Крас,2026-03-01,178.6170549256236,-25.95430736282384,383.188417214071
loss_3,Крас,2026-04-01,297.0744320790808,92.50306979063336,501.6457943675282
loss_3,Крас,2026-05-01,233.37887072501428,28.80750843656685,437.9502330134617
loss_3,Крас,2026-06-01,183.99248813984414,-20.57887414860329,388.5638504282916
loss_3,Крас,2026-07-01,86.63486618692572,-117.93649610152171,291.20622847537317
loss_3,Крас,2026-08-01,81.00369106407081,-123.56767122437662,285.57505335251824
loss_3,Крас,2026-09-01,-2.7745931243023136,-207.34595541274973,201.79676916414513
loss_3,Крас,2026-10-01,7.032750021624523,-197.5386122668229,211.60411231007197
loss_3,Крас,2026-11-01,1.1361014387349968,-203.43526084971245,205.70746372718241
loss_3,Крас,2026-12-01,3.8301406151189354,-200.74122167332848,208.40150290356638
loss_3,В-Сиб,2026-01-01,138.90983632574216,-111.55757428180755,389.3772469332919
loss_3,В-Сиб,2026-02-01,364.32463491382447,113.85722430627476,614.7920455213741
loss_3,В-Сиб,2026-03-01,460.95001093107476,210.48260032352505,711.4174215386245
loss_3,В-Сиб,2026-04-01,442.40480753296606,191.93739692541635,692.8722181405158
loss_3,В-Сиб,2026-05-01,444.21558401388484,193.74817340633513,694.6829946214345
loss_3,В-Сиб,2026-06-01,399.4638307849201,148.9964201773704,649.9312413924698
loss_3,В-Сиб,2026-07-01,336.4358387716133,85.9684281640636,586.9032493791631
loss_3,В-Сиб,2026-08-01,91.62963271578121,-158.8377778917685,342.0970433233309
loss_3,В-Сиб,2026-09-01,20.9602994461587,-229.507111161391,271.42771005370844
loss_3,В-Сиб,2026-10-01,44.62282077326449,-205.84458983428522,295.0902313808142
loss_3,В-Сиб,2026-11-01,29.093509793727605,-221.3739008138221,279.5609204012773
loss_3,В-Сиб,2026-12-01,172.71207757887652,-77.75533302867319,423.1794881864262
loss_3,Заб,2026-01-01,510.1228792617547,-158.57044170135242,1178.8162002248619
loss_3,Заб,2026-02-01,436.05255671510974,-232.64076424799737,1104.7458776782169
loss_3,Заб,2026-03-01,907.9066511399346,239.21333017682753,1576.5999721030416
loss_3,Заб,2026-04-01,1023.8755912055278,355.1822702424207,1692.568912168635
loss_3,Заб,2026-05-01,1031.1613709871735,362.46805002406643,1699.8546919502805
loss_3,Заб,2026-06-01,597.0139749684164,-71.67934599469072,1265.7072959315235
loss_3,Заб,2026-07-01,266.76412164775377,-401.92919931535334,935.4574426108609
loss_3,Заб,2026-08-01,64.66759332907577,-604.0257276340313,733.3609142921829
loss_3,Заб,2026-09-01,49.85525727156738,-618.8380636915397,718.5485782346746
loss_3,Заб,2026-10-01,57.78676099139955,-610.9065599717076,726.4800819545067
loss_3,Заб,2026-11-01,36.374946329373586,-632.3183746337336,705.0682672924806
loss_3,Заб,2026-12-01,159.89009497494794,-508.80322598815917,828.583415938055
loss_3,Двост,2026-01-01,287.9102438296303,-387.42143753357266,963.2419251928333
loss_3,Двост,2026-02-01,726.7085371038926,51.37685574068962,1402.0402184670957
loss_3,Двост,2026-03-01,521.2686860101669,-154.06299535303606,1196.6003673733699
loss_3,Двост,2026-04-01,980.1448453827854,304.8131640195825,1655.4765267459884
loss_3,Двост,2026-05-01,600.2896807129752,-75.0420006502278,1275.6213620761782
loss_3,Двост,2026-06-01,706.6435425427178,31.311861179514835,1381.9752239059208
loss_3,Двост,2026-07-01,400.2405877811243,-275.09109358207866,1075.5722691443273
loss_3,Двост,2026-08-01,162.01120218401115,-513.3204791791918,837.3428835472141
loss_3,Двост,2026-09-01,226.2456585241481,-449.08602283905486,901.5773398873511
loss_3,Двост,2026-10-01,101.32249440465597,-574.0091869585469,776.654175767859
loss_3,Двост,2026-11-01,128.30186153868232,-547.0298198245207,803.6335429018852
loss_3,Двост,2026-12-01,169.0381575621517,-506.29352380105126,844.3698389253547
