indicator,road,date,forecast,lower_95,upper_95
train_km,Кбш,2026-10-01,9421220.21957452,5203094.003349134,13639346.435799908
train_km,Кбш,2026-11-01,9146143.371002048,4928017.154776662,13364269.587227434
train_km,Кбш,2026-12-01,9573060.52880527,5354934.312579884,13791186.745030656
train_km,Сверд,2026-01-01,10648724.419118697,5348842.928806253,15948605.90943114
train_km,Сверд,2026-02-01,11125597.096282298,5825715.605969854,16425478.586594742
train_km,Сверд,2026-03-01,11508347.000542432,6208465.510229988,16808228.490854874
train_km,Сверд,2026-04-01,11385930.949804721,6086049.459492277,16685812.440117165
train_km,Сверд,2026-05-01,11652842.31295634,6352960.822643897,16952723.803268783
train_km,Сверд,2026-06-01,14202659.709817376,8902778.219504932,19502541.200129822
train_km,Сверд,2026-07-01,10688635.254146215,5388753.7638337705,15988516.744458659
train_km,Сверд,2026-08-01,9556957.880305208,4257076.389992764,14856839.370617652
train_km,Сверд,2026-09-01,9250518.418096738,3950636.927784294,14550399.908409182
train_km,Сверд,2026-10-01,9510089.786207747,4210208.295895303,14809971.27652019
train_km,Сверд,2026-11-01,9394980.250796067,4095098.7604836226,14694861.74110851
train_km,Сверд,2026-12-01,10678272.881913789,5378391.391601345,15978154.372226233
train_km,Ю-Ур,2026-01-01,8874729.21733161,7457805.029850434,10291653.404812787
train_km,Ю-Ур,2026-02-01,11093289.304649422,9676365.117168244,12510213.4921306
train_km,Ю-Ур,2026-03-01,10042621.195934383,8625697.008453205,11459545.383415561
train_km,Ю-Ур,2026-04-01,9647399.104956394,8230474.917475217,11064323.292437572
train_km,Ю-Ур,2026-05-01,9830106.004383836,8413181.81690266,11247030.191865012
train_km,Ю-Ур,2026-06-01,9332225.30483909,7915301.1173579125,10749149.492320266
train_km,Ю-Ур,2026-07-01,9153766.79688212,7736842.609400944,10570690.984363299
train_km,Ю-Ур,2026-08-01,8313921.887611565,6896997.700130388,9730846.075092742
train_km,Ю-Ур,2026-09-01,8529011.65452063,7112087.467039454,9945935.842001807
train_km,Ю-Ур,2026-10-01,8076345.700439323,6659421.512958146,9493269.887920499
train_km,Ю-Ур,2026-11-01,8392319.593764395,6975395.4062832175,9809243.78124557
train_km,Ю-Ур,2026-12-01,8685920.901651978,7268996.714170801,10102845.089133155
train_km,З-Сиб,2026-01-01,7503615.528647084,5970836.567904078,9036394.48939009
train_km,З-Сиб,2026-02-01,8297618.81554036,6764839.854797355,9830397.776283367
train_km,З-Сиб,2026-03-01,8287537.2121126065,6754758.251369601,9820316.172855612
train_km,З-Сиб,2026-04-01,10625692.111677492,9092913.150934486,12158471.072420498
train_km,З-Сиб,2026-05-01,7948533.114795172,6415754.154052166,9481312.075538177
train_km,З-Сиб,2026-06-01,8140101.997693602,6607323.036950597,9672880.958436608
train_km,З-Сиб,2026-07-01,7508563.566500192,5975784.605757186,9041342.527243197
train_km,З-Сиб,2026-08-01,7517049.60570053,5984270.644957525,9049828.566443536
train_km,З-Сиб,2026-09-01,7139349.73507191,5606570.774328904,8672128.695814915
train_km,З-Сиб,2026-10-01,6661566.979097962,5128788.018354957,8194345.939840968
train_km,З-Сиб,2026-11-01,7237043.847207581,5704264.886464575,8769822.807950586
train_km,З-Сиб,2026-12-01,7389128.450788674,5856349.490045669,8921907.41153168
train_km,Крас,2026-01-01,6974947.307503599,5933861.802620162,8016032.812387035
train_km,Крас,2026-02-01,7408654.85416293,6367569.349279493,8449740.359046366
train_km,Крас,2026-03-01,7598086.157444133,6557000.652560697,8639171.662327569
train_km,Крас,2026-04-01,7757524.968332598,6716439.4634491615,8798610.473216034
train_km,Крас,2026-05-01,7655740.250812775,6614654.745929339,8696825.755696211
train_km,Крас,2026-06-01,7500454.511313774,6459369.006430337,8541540.01619721
train_km,Крас,2026-07-01,8215496.855960054,7174411.351076618,9256582.36084349
train_km,Крас,2026-08-01,6691255.370548376,5650169.865664939,7732340.875431812
train_km,Крас,2026-09-01,6357824.404288723,5316738.899405287,7398909.90917216
train_km,Крас,2026-10-01,6500344.360521266,5459258.85563783,7541429.865404703
train_km,Крас,2026-11-01,6433045.573625989,5391960.068742553,7474131.078509426
train_km,Крас,2026-12-01,6446848.287709696,5405762.78282626,7487933.792593133
train_km,В-Сиб,2026-01-01,8924392.064317985,6782067.673767756,11066716.454868212
train_km,В-Сиб,2026-02-01,8508059.412291097,6365735.021740868,10650383.802841324
